Cumulative sequencing depth,Fraction of target bases(%)
8624,0.039446
8625,0.039446
8626,0.039446
8627,0.039381
8628,0.039317
8629,0.039253
8630,0.039253
8631,0.039253
8632,0.039253
8633,0.039253
8634,0.039189
8635,0.039189
8636,0.039189
8637,0.039189
8638,0.039189
8639,0.039189
8640,0.039124
8641,0.039124
8642,0.039124
8643,0.038996
8644,0.038996
8645,0.038932
8646,0.038932
8647,0.038932
8648,0.038932
8649,0.038932
8650,0.038867
8651,0.038867
8652,0.038867
8653,0.038803
8654,0.038739
8655,0.038739
8656,0.038739
8657,0.038739
8658,0.038546
8659,0.038482
8660,0.038418
8661,0.038418
8662,0.038418
8663,0.038418
8664,0.038418
8665,0.038418
8666,0.038418
8667,0.038418
8668,0.038418
8669,0.038418
8670,0.038353
8671,0.038353
8672,0.038353
8673,0.038353
8674,0.038353
8675,0.038353
8676,0.038353
8677,0.038353
8678,0.038353
8679,0.038353
8680,0.038161
8681,0.038161
8682,0.038161
8683,0.038161
8684,0.038161
8685,0.038096
8686,0.038032
8687,0.038032
8688,0.038032
8689,0.037904
8690,0.037904
8691,0.037904
8692,0.037839
8693,0.037839
8694,0.037839
8695,0.037839
8696,0.037839
8697,0.037839
8698,0.037839
8699,0.037839
8700,0.037839
8701,0.037775
8702,0.037775
8703,0.037775
8704,0.037775
8705,0.037775
8706,0.037775
8707,0.037711
8708,0.037711
8709,0.037711
8710,0.037711
8711,0.037711
8712,0.037711
8713,0.037647
8714,0.037647
8715,0.037647
8716,0.037647
8717,0.037647
8718,0.037647
8719,0.037583
8720,0.037583
8721,0.037583
8722,0.037583
8723,0.037583
8724,0.037583
8725,0.037518
8726,0.037518
8727,0.037518
8728,0.037454
8729,0.037454
8730,0.037454
8731,0.037454
8732,0.037454
8733,0.037454
8734,0.037454
8735,0.037326
8736,0.037326
8737,0.037326
8738,0.037326
8739,0.037326
8740,0.037326
8741,0.037326
8742,0.037326
8743,0.037326
8744,0.037326
8745,0.037326
8746,0.037326
8747,0.037326
8748,0.037326
8749,0.037326
8750,0.037326
8751,0.037326
8752,0.037326
8753,0.037326
8754,0.037326
8755,0.037326
8756,0.037326
8757,0.037326
8758,0.037326
8759,0.037326
8760,0.037326
8761,0.037326
8762,0.037326
8763,0.037326
8764,0.037326
8765,0.037326
8766,0.037261
8767,0.037261
8768,0.037261
8769,0.037261
8770,0.037261
8771,0.037261
8772,0.037197
8773,0.037197
8774,0.037197
8775,0.037197
8776,0.037197
8777,0.037133
8778,0.037133
8779,0.037133
8780,0.037133
8781,0.037133
8782,0.037133
8783,0.037069
8784,0.037069
8785,0.037069
8786,0.037069
8787,0.037069
8788,0.037069
8789,0.037069
8790,0.037069
8791,0.037069
8792,0.037004
8793,0.037004
8794,0.037004
8795,0.036940
8796,0.036940
8797,0.036940
8798,0.036940
8799,0.036940
8800,0.036940
8801,0.036940
8802,0.036940
8803,0.036940
8804,0.036940
8805,0.036940
8806,0.036940
8807,0.036747
8808,0.036747
8809,0.036747
8810,0.036747
8811,0.036747
8812,0.036683
8813,0.036683
8814,0.036683
8815,0.036683
8816,0.036683
8817,0.036683
8818,0.036683
8819,0.036683
8820,0.036619
8821,0.036619
8822,0.036619
8823,0.036619
8824,0.036619
8825,0.036619
8826,0.036619
8827,0.036619
8828,0.036619
8829,0.036619
8830,0.036619
8831,0.036555
8832,0.036555
8833,0.036555
8834,0.036555
8835,0.036555
8836,0.036555
8837,0.036555
8838,0.036555
8839,0.036555
8840,0.036555
8841,0.036555
8842,0.036555
8843,0.036555
8844,0.036555
8845,0.036555
8846,0.036555
8847,0.036555
8848,0.036555
8849,0.036555
8850,0.036555
8851,0.036555
8852,0.036555
8853,0.036490
8854,0.036490
8855,0.036490
8856,0.036490
8857,0.036490
8858,0.036426
8859,0.036426
8860,0.036362
8861,0.036362
8862,0.036362
8863,0.036362
8864,0.036362
8865,0.036362
8866,0.036362
8867,0.036362
8868,0.036298
8869,0.036233
8870,0.036233
8871,0.036233
8872,0.036233
8873,0.036233
8874,0.036233
8875,0.036169
8876,0.036169
8877,0.036169
8878,0.036169
8879,0.036169
8880,0.036169
8881,0.036169
8882,0.036169
8883,0.036105
8884,0.036105
8885,0.036105
8886,0.036105
8887,0.035976
8888,0.035976
8889,0.035976
8890,0.035976
8891,0.035976
8892,0.035976
8893,0.035976
8894,0.035912
8895,0.035912
8896,0.035912
8897,0.035848
8898,0.035848
8899,0.035784
8900,0.035784
8901,0.035784
8902,0.035784
8903,0.035719
8904,0.035719
8905,0.035719
8906,0.035655
8907,0.035655
8908,0.035655
8909,0.035655
8910,0.035591
8911,0.035591
8912,0.035591
8913,0.035591
8914,0.035591
8915,0.035527
8916,0.035527
8917,0.035527
8918,0.035462
8919,0.035462
8920,0.035462
8921,0.035398
8922,0.035398
8923,0.035398
8924,0.035398
8925,0.035334
8926,0.035270
8927,0.035270
8928,0.035270
8929,0.035270
8930,0.035205
8931,0.035205
8932,0.035205
8933,0.035205
8934,0.035205
8935,0.035205
8936,0.035205
8937,0.035205
8938,0.035205
8939,0.035205
8940,0.035205
8941,0.035205
8942,0.035205
8943,0.035205
8944,0.035205
8945,0.035141
8946,0.035141
8947,0.035077
8948,0.035013
8949,0.035013
8950,0.035013
8951,0.035013
8952,0.034949
8953,0.034949
8954,0.034949
8955,0.034949
8956,0.034884
8957,0.034820
8958,0.034756
8959,0.034756
8960,0.034756
8961,0.034756
8962,0.034756
8963,0.034756
8964,0.034756
8965,0.034756
8966,0.034756
8967,0.034756
8968,0.034756
8969,0.034756
8970,0.034756
8971,0.034756
8972,0.034756
8973,0.034756
8974,0.034756
8975,0.034756
8976,0.034756
8977,0.034756
8978,0.034756
8979,0.034692
8980,0.034692
8981,0.034692
8982,0.034627
8983,0.034627
8984,0.034627
8985,0.034627
8986,0.034627
8987,0.034627
8988,0.034627
8989,0.034563
8990,0.034563
8991,0.034435
8992,0.034370
8993,0.034370
8994,0.034306
8995,0.034242
8996,0.034242
8997,0.034178
8998,0.034178
8999,0.034178
9000,0.034178
9001,0.034178
9002,0.034178
9003,0.034178
9004,0.034113
9005,0.034113
9006,0.034113
9007,0.034113
9008,0.034113
9009,0.034113
9010,0.034113
9011,0.034113
9012,0.034113
9013,0.034113
9014,0.034113
9015,0.034113
9016,0.034113
9017,0.034113
9018,0.034113
9019,0.034113
9020,0.034113
9021,0.034049
9022,0.034049
9023,0.034049
9024,0.034049
9025,0.033985
9026,0.033985
9027,0.033921
9028,0.033921
9029,0.033856
9030,0.033856
9031,0.033856
9032,0.033728
9033,0.033664
9034,0.033664
9035,0.033599
9036,0.033599
9037,0.033599
9038,0.033535
9039,0.033535
9040,0.033535
9041,0.033535
9042,0.033535
9043,0.033535
9044,0.033535
9045,0.033407
9046,0.033342
9047,0.033342
9048,0.033342
9049,0.033278
9050,0.033278
9051,0.033278
9052,0.033278
9053,0.033214
9054,0.033214
9055,0.033214
9056,0.033214
9057,0.033150
9058,0.033150
9059,0.033150
9060,0.033085
9061,0.033085
9062,0.033021
9063,0.032957
9064,0.032957
9065,0.032893
9066,0.032828
9067,0.032828
9068,0.032828
9069,0.032764
9070,0.032764
9071,0.032764
9072,0.032764
9073,0.032700
9074,0.032700
9075,0.032636
9076,0.032636
9077,0.032636
9078,0.032507
9079,0.032443
9080,0.032443
9081,0.032443
9082,0.032443
9083,0.032443
9084,0.032443
9085,0.032443
9086,0.032379
9087,0.032379
9088,0.032379
9089,0.032379
9090,0.032379
9091,0.032315
9092,0.032250
9093,0.032250
9094,0.032250
9095,0.032250
9096,0.032250
9097,0.032250
9098,0.032250
9099,0.032250
9100,0.032186
9101,0.032186
9102,0.032122
9103,0.032122
9104,0.032122
9105,0.032058
9106,0.032058
9107,0.031993
9108,0.031929
9109,0.031929
9110,0.031865
9111,0.031736
9112,0.031736
9113,0.031736
9114,0.031672
9115,0.031672
9116,0.031608
9117,0.031544
9118,0.031544
9119,0.031544
9120,0.031544
9121,0.031544
9122,0.031544
9123,0.031544
9124,0.031544
9125,0.031544
9126,0.031544
9127,0.031544
9128,0.031544
9129,0.031415
9130,0.031415
9131,0.031415
9132,0.031415
9133,0.031415
9134,0.031415
9135,0.031351
9136,0.031351
9137,0.031287
9138,0.031287
9139,0.031287
9140,0.031222
9141,0.031222
9142,0.031222
9143,0.031222
9144,0.031158
9145,0.031158
9146,0.031158
9147,0.031158
9148,0.031094
9149,0.031030
9150,0.030965
9151,0.030965
9152,0.030965
9153,0.030901
9154,0.030901
9155,0.030901
9156,0.030901
9157,0.030901
9158,0.030837
9159,0.030837
9160,0.030837
9161,0.030837
9162,0.030837
9163,0.030837
9164,0.030837
9165,0.030837
9166,0.030773
9167,0.030708
9168,0.030708
9169,0.030708
9170,0.030708
9171,0.030708
9172,0.030644
9173,0.030644
9174,0.030644
9175,0.030644
9176,0.030644
9177,0.030580
9178,0.030580
9179,0.030580
9180,0.030516
9181,0.030516
9182,0.030516
9183,0.030516
9184,0.030516
9185,0.030516
9186,0.030516
9187,0.030516
9188,0.030516
9189,0.030516
9190,0.030516
9191,0.030516
9192,0.030516
9193,0.030516
9194,0.030451
9195,0.030387
9196,0.030323
9197,0.030323
9198,0.030323
9199,0.030323
9200,0.030323
9201,0.030323
9202,0.030323
9203,0.030194
9204,0.030194
9205,0.030130
9206,0.030130
9207,0.030130
9208,0.030130
9209,0.030130
9210,0.030130
9211,0.030130
9212,0.030130
9213,0.030130
9214,0.030130
9215,0.030130
9216,0.030130
9217,0.030066
9218,0.030066
9219,0.030066
9220,0.030002
9221,0.030002
9222,0.030002
9223,0.029938
9224,0.029938
9225,0.029938
9226,0.029873
9227,0.029873
9228,0.029873
9229,0.029873
9230,0.029873
9231,0.029873
9232,0.029873
9233,0.029873
9234,0.029809
9235,0.029809
9236,0.029809
9237,0.029681
9238,0.029681
9239,0.029488
9240,0.029488
9241,0.029488
9242,0.029488
9243,0.029424
9244,0.029424
9245,0.029424
9246,0.029424
9247,0.029359
9248,0.029359
9249,0.029359
9250,0.029359
9251,0.029231
9252,0.029167
9253,0.029167
9254,0.029167
9255,0.029167
9256,0.029167
9257,0.029167
9258,0.029167
9259,0.029167
9260,0.029167
9261,0.029102
9262,0.029102
9263,0.029102
9264,0.028974
9265,0.028974
9266,0.028974
9267,0.028974
9268,0.028974
9269,0.028974
9270,0.028974
9271,0.028974
9272,0.028974
9273,0.028974
9274,0.028974
9275,0.028910
9276,0.028845
9277,0.028781
9278,0.028781
9279,0.028781
9280,0.028781
9281,0.028653
9282,0.028653
9283,0.028653
9284,0.028588
9285,0.028588
9286,0.028588
9287,0.028524
9288,0.028524
9289,0.028460
9290,0.028460
9291,0.028460
9292,0.028331
9293,0.028331
9294,0.028267
9295,0.028203
9296,0.028203
9297,0.028203
9298,0.028203
9299,0.028139
9300,0.028074
9301,0.028074
9302,0.028074
9303,0.028074
9304,0.027946
9305,0.027946
9306,0.027882
9307,0.027882
9308,0.027817
9309,0.027625
9310,0.027625
9311,0.027625
9312,0.027496
9313,0.027496
9314,0.027432
9315,0.027368
9316,0.027368
9317,0.027304
9318,0.027304
9319,0.027304
9320,0.027304
9321,0.027304
9322,0.027304
9323,0.027304
9324,0.027304
9325,0.027304
9326,0.027304
9327,0.027304
9328,0.027304
9329,0.027304
9330,0.027304
9331,0.027304
9332,0.027304
9333,0.027304
9334,0.027239
9335,0.027239
9336,0.027175
9337,0.027175
9338,0.027175
9339,0.027111
9340,0.027111
9341,0.027047
9342,0.027047
9343,0.027047
9344,0.027047
9345,0.027047
9346,0.026982
9347,0.026982
9348,0.026918
9349,0.026918
9350,0.026790
9351,0.026725
9352,0.026597
9353,0.026597
9354,0.026597
9355,0.026597
9356,0.026597
9357,0.026597
9358,0.026597
9359,0.026597
9360,0.026597
9361,0.026597
9362,0.026533
9363,0.026468
9364,0.026468
9365,0.026468
9366,0.026340
9367,0.026276
9368,0.026276
9369,0.026276
9370,0.026211
9371,0.026211
9372,0.026211
9373,0.026211
9374,0.026211
9375,0.026211
9376,0.026147
9377,0.026147
9378,0.026147
9379,0.026147
9380,0.026147
9381,0.026147
9382,0.026147
9383,0.026147
9384,0.026083
9385,0.026083
9386,0.026083
9387,0.026083
9388,0.026083
9389,0.026083
9390,0.026019
9391,0.025954
9392,0.025954
9393,0.025954
9394,0.025954
9395,0.025890
9396,0.025762
9397,0.025762
9398,0.025762
9399,0.025762
9400,0.025762
9401,0.025762
9402,0.025762
9403,0.025762
9404,0.025762
9405,0.025762
9406,0.025697
9407,0.025697
9408,0.025697
9409,0.025697
9410,0.025697
9411,0.025633
9412,0.025633
9413,0.025633
9414,0.025633
9415,0.025633
9416,0.025633
9417,0.025633
9418,0.025633
9419,0.025569
9420,0.025569
9421,0.025569
9422,0.025569
9423,0.025569
9424,0.025505
9425,0.025440
9426,0.025376
9427,0.025376
9428,0.025376
9429,0.025376
9430,0.025248
9431,0.025248
9432,0.025248
9433,0.025183
9434,0.025183
9435,0.025119
9436,0.025119
9437,0.025055
9438,0.024991
9439,0.024991
9440,0.024991
9441,0.024991
9442,0.024991
9443,0.024862
9444,0.024862
9445,0.024798
9446,0.024798
9447,0.024798
9448,0.024798
9449,0.024798
9450,0.024798
9451,0.024798
9452,0.024734
9453,0.024734
9454,0.024734
9455,0.024734
9456,0.024605
9457,0.024605
9458,0.024605
9459,0.024605
9460,0.024605
9461,0.024605
9462,0.024605
9463,0.024605
9464,0.024605
9465,0.024605
9466,0.024605
9467,0.024605
9468,0.024605
9469,0.024605
9470,0.024605
9471,0.024605
9472,0.024541
9473,0.024413
9474,0.024413
9475,0.024413
9476,0.024413
9477,0.024413
9478,0.024413
9479,0.024413
9480,0.024413
9481,0.024413
9482,0.024413
9483,0.024413
9484,0.024413
9485,0.024413
9486,0.024413
9487,0.024413
9488,0.024413
9489,0.024413
9490,0.024413
9491,0.024413
9492,0.024413
9493,0.024413
9494,0.024413
9495,0.024413
9496,0.024348
9497,0.024348
9498,0.024348
9499,0.024348
9500,0.024284
9501,0.024284
9502,0.024284
9503,0.024284
9504,0.024284
9505,0.024284
9506,0.024220
9507,0.024220
9508,0.024220
9509,0.024220
9510,0.024220
9511,0.024220
9512,0.024220
9513,0.024220
9514,0.024220
9515,0.024220
9516,0.024220
9517,0.024220
9518,0.024220
9519,0.024220
9520,0.024220
9521,0.024220
9522,0.024220
9523,0.024220
9524,0.024220
9525,0.024220
9526,0.024156
9527,0.024091
9528,0.024091
9529,0.024091
9530,0.024091
9531,0.024091
9532,0.024027
9533,0.024027
9534,0.024027
9535,0.024027
9536,0.024027
9537,0.023899
9538,0.023899
9539,0.023899
9540,0.023899
9541,0.023899
9542,0.023899
9543,0.023899
9544,0.023899
9545,0.023899
9546,0.023770
9547,0.023770
9548,0.023770
9549,0.023770
9550,0.023706
9551,0.023706
9552,0.023706
9553,0.023642
9554,0.023642
9555,0.023642
9556,0.023642
9557,0.023642
9558,0.023642
9559,0.023642
9560,0.023642
9561,0.023642
9562,0.023577
9563,0.023577
9564,0.023577
9565,0.023513
9566,0.023513
9567,0.023513
9568,0.023513
9569,0.023513
9570,0.023513
9571,0.023513
9572,0.023513
9573,0.023449
9574,0.023449
9575,0.023449
9576,0.023449
9577,0.023449
9578,0.023449
9579,0.023449
9580,0.023449
9581,0.023449
9582,0.023385
9583,0.023385
9584,0.023385
9585,0.023385
9586,0.023385
9587,0.023385
9588,0.023385
9589,0.023385
9590,0.023385
9591,0.023385
9592,0.023385
9593,0.023385
9594,0.023385
9595,0.023385
9596,0.023385
9597,0.023320
9598,0.023320
9599,0.023320
9600,0.023320
9601,0.023320
9602,0.023320
9603,0.023320
9604,0.023320
9605,0.023320
9606,0.023320
9607,0.023320
9608,0.023320
9609,0.023320
9610,0.023320
9611,0.023256
9612,0.023256
9613,0.023256
9614,0.023256
9615,0.023192
9616,0.023192
9617,0.023192
9618,0.023192
9619,0.023192
9620,0.023192
9621,0.023192
9622,0.023192
9623,0.023192
9624,0.023192
9625,0.023192
9626,0.023128
9627,0.023128
9628,0.023128
9629,0.023128
9630,0.023128
9631,0.023128
9632,0.023128
9633,0.023063
9634,0.023063
9635,0.023063
9636,0.023063
9637,0.023063
9638,0.023063
9639,0.023063
9640,0.022999
9641,0.022935
9642,0.022935
9643,0.022935
9644,0.022871
9645,0.022871
9646,0.022871
9647,0.022871
9648,0.022806
9649,0.022678
9650,0.022678
9651,0.022678
9652,0.022614
9653,0.022614
9654,0.022614
9655,0.022550
9656,0.022550
9657,0.022485
9658,0.022485
9659,0.022485
9660,0.022485
9661,0.022485
9662,0.022485
9663,0.022421
9664,0.022421
9665,0.022421
9666,0.022421
9667,0.022421
9668,0.022421
9669,0.022357
9670,0.022357
9671,0.022357
9672,0.022357
9673,0.022164
9674,0.022164
9675,0.022100
9676,0.021971
9677,0.021971
9678,0.021907
9679,0.021907
9680,0.021843
9681,0.021843
9682,0.021843
9683,0.021843
9684,0.021843
9685,0.021843
9686,0.021714
9687,0.021714
9688,0.021714
9689,0.021650
9690,0.021650
9691,0.021650
9692,0.021650
9693,0.021650
9694,0.021650
9695,0.021650
9696,0.021650
9697,0.021650
9698,0.021650
9699,0.021650
9700,0.021586
9701,0.021586
9702,0.021586
9703,0.021586
9704,0.021586
9705,0.021586
9706,0.021522
9707,0.021522
9708,0.021522
9709,0.021522
9710,0.021522
9711,0.021457
9712,0.021457
9713,0.021457
9714,0.021457
9715,0.021457
9716,0.021457
9717,0.021393
9718,0.021329
9719,0.021329
9720,0.021329
9721,0.021265
9722,0.021265
9723,0.021200
9724,0.021200
9725,0.021136
9726,0.021136
9727,0.021072
9728,0.021072
9729,0.021072
9730,0.021072
9731,0.021072
9732,0.021072
9733,0.021072
9734,0.020943
9735,0.020943
9736,0.020943
9737,0.020879
9738,0.020879
9739,0.020879
9740,0.020879
9741,0.020879
9742,0.020815
9743,0.020815
9744,0.020815
9745,0.020815
9746,0.020815
9747,0.020815
9748,0.020751
9749,0.020751
9750,0.020751
9751,0.020686
9752,0.020686
9753,0.020622
9754,0.020622
9755,0.020622
9756,0.020622
9757,0.020622
9758,0.020558
9759,0.020558
9760,0.020558
9761,0.020558
9762,0.020558
9763,0.020494
9764,0.020494
9765,0.020494
9766,0.020494
9767,0.020494
9768,0.020429
9769,0.020429
9770,0.020429
9771,0.020429
9772,0.020429
9773,0.020429
9774,0.020429
9775,0.020429
9776,0.020365
9777,0.020365
9778,0.020365
9779,0.020301
9780,0.020301
9781,0.020301
9782,0.020301
9783,0.020301
9784,0.020301
9785,0.020301
9786,0.020301
9787,0.020301
9788,0.020301
9789,0.020301
9790,0.020301
9791,0.020301
9792,0.020301
9793,0.020301
9794,0.020301
9795,0.020301
9796,0.020301
9797,0.020301
9798,0.020237
9799,0.020237
9800,0.020237
9801,0.020237
9802,0.020237
9803,0.020237
9804,0.020237
9805,0.020237
9806,0.020237
9807,0.020237
9808,0.020237
9809,0.020237
9810,0.020237
9811,0.020237
9812,0.020237
9813,0.020237
9814,0.020237
9815,0.020237
9816,0.020237
9817,0.020237
9818,0.020237
9819,0.020237
9820,0.020237
9821,0.020172
9822,0.020172
9823,0.020172
9824,0.020172
9825,0.020172
9826,0.020172
9827,0.020172
9828,0.020172
9829,0.020108
9830,0.020108
9831,0.020044
9832,0.020044
9833,0.020044
9834,0.020044
9835,0.020044
9836,0.020044
9837,0.019980
9838,0.019980
9839,0.019980
9840,0.019980
9841,0.019916
9842,0.019916
9843,0.019851
9844,0.019851
9845,0.019851
9846,0.019723
9847,0.019723
9848,0.019723
9849,0.019723
9850,0.019723
9851,0.019723
9852,0.019723
9853,0.019723
9854,0.019723
9855,0.019723
9856,0.019723
9857,0.019723
9858,0.019723
9859,0.019723
9860,0.019659
9861,0.019594
9862,0.019594
9863,0.019594
9864,0.019594
9865,0.019594
9866,0.019594
9867,0.019594
9868,0.019594
9869,0.019594
9870,0.019594
9871,0.019530
9872,0.019530
9873,0.019530
9874,0.019530
9875,0.019530
9876,0.019530
9877,0.019530
9878,0.019530
9879,0.019530
9880,0.019530
9881,0.019530
9882,0.019530
9883,0.019466
9884,0.019402
9885,0.019337
9886,0.019337
9887,0.019337
9888,0.019273
9889,0.019273
9890,0.019209
9891,0.019209
9892,0.019209
9893,0.019209
9894,0.019209
9895,0.019209
9896,0.019209
9897,0.019209
9898,0.019209
9899,0.019209
9900,0.019209
9901,0.019209
9902,0.019209
9903,0.019209
9904,0.019209
9905,0.019209
9906,0.019209
9907,0.019209
9908,0.019209
9909,0.019209
9910,0.019209
9911,0.019209
9912,0.019209
9913,0.019209
9914,0.019209
9915,0.019209
9916,0.019209
9917,0.019209
9918,0.019209
9919,0.019209
9920,0.019209
9921,0.019145
9922,0.019145
9923,0.019145
9924,0.019145
9925,0.019145
9926,0.019145
9927,0.019145
9928,0.019145
9929,0.019145
9930,0.019145
9931,0.019145
9932,0.019145
9933,0.019145
9934,0.019080
9935,0.019080
9936,0.019080
9937,0.019080
9938,0.019080
9939,0.019080
9940,0.019016
9941,0.019016
9942,0.019016
9943,0.019016
9944,0.019016
9945,0.019016
9946,0.018952
9947,0.018952
9948,0.018952
9949,0.018952
9950,0.018952
9951,0.018952
9952,0.018952
9953,0.018952
9954,0.018952
9955,0.018952
9956,0.018952
9957,0.018952
9958,0.018952
9959,0.018952
9960,0.018952
9961,0.018952
9962,0.018952
9963,0.018952
9964,0.018952
9965,0.018952
9966,0.018952
9967,0.018952
9968,0.018952
9969,0.018952
9970,0.018952
9971,0.018952
9972,0.018952
9973,0.018952
9974,0.018952
9975,0.018952
9976,0.018952
9977,0.018952
9978,0.018952
9979,0.018952
9980,0.018952
9981,0.018952
9982,0.018952
9983,0.018952
9984,0.018952
9985,0.018952
9986,0.018888
9987,0.018823
9988,0.018823
9989,0.018823
9990,0.018823
9991,0.018823
9992,0.018823
9993,0.018823
9994,0.018759
9995,0.018759
9996,0.018759
9997,0.018759
9998,0.018759
9999,0.018759
10000,0.018759
10001,0.018759
10002,0.018759
10003,0.018759
10004,0.018759
10005,0.018759
10006,0.018759
10007,0.018759
10008,0.018695
10009,0.018695
10010,0.018695
10011,0.018695
10012,0.018631
10013,0.018631
10014,0.018631
10015,0.018566
10016,0.018566
10017,0.018566
10018,0.018566
10019,0.018566
10020,0.018566
10021,0.018566
10022,0.018566
10023,0.018566
10024,0.018566
10025,0.018566
10026,0.018566
10027,0.018566
10028,0.018566
10029,0.018566
10030,0.018566
10031,0.018566
10032,0.018566
10033,0.018566
10034,0.018566
10035,0.018566
10036,0.018566
10037,0.018502
10038,0.018502
10039,0.018502
10040,0.018502
10041,0.018502
10042,0.018502
10043,0.018438
10044,0.018438
10045,0.018438
10046,0.018374
10047,0.018309
10048,0.018309
10049,0.018309
10050,0.018309
10051,0.018309
10052,0.018309
10053,0.018309
10054,0.018309
10055,0.018309
10056,0.018309
10057,0.018309
10058,0.018309
10059,0.018309
10060,0.018245
10061,0.018245
10062,0.018245
10063,0.018245
10064,0.018245
10065,0.018245
10066,0.018181
10067,0.018181
10068,0.018181
10069,0.018181
10070,0.018181
10071,0.018181
10072,0.018181
10073,0.018181
10074,0.018181
10075,0.018181
10076,0.018181
10077,0.018181
10078,0.018181
10079,0.018181
10080,0.018181
10081,0.018181
10082,0.018117
10083,0.018117
10084,0.018117
10085,0.018052
